_id,latitude,longitude,transaction_status
659445fa4e83923ff770defa,19.98N,75.70E,TRANSACTION_SUCCESS
659445fa4e83923ff770defb,16.00N,73.52E,TRANSACTION_SUCCESS
659445fa4e83923ff770defc,22.09N,74.73E,TRANSACTION_FAILED
659445fb4e83923ff770defd,19.49N,78.36E,TRANSACTION_PENDING
659445fb4e83923ff770defe,20.53N,76.61E,TRANSACTION_SUCCESS
659445fb4e83923ff770deff,20.40N,76.85E,TRANSACTION_SUCCESS
659445fb4e83923ff770df00,16.79N,79.21E,TRANSACTION_SUCCESS
659445fb4e83923ff770df01,21.31N,77.18E,TRANSACTION_SUCCESS
659445fb4e83923ff770df02,21.60N,73.13E,TRANSACTION_PENDING
659445fb4e83923ff770df03,16.23N,77.92E,TRANSACTION_SUCCESS
659445fb4e83923ff770df04,19.71N,73.57E,TRANSACTION_SUCCESS
659445fc4e83923ff770df05,18.22N,75.12E,TRANSACTION_SUCCESS
659445fc4e83923ff770df06,15.43N,78.37E,TRANSACTION_SUCCESS
659445fc4e83923ff770df07,18.86N,78.25E,TRANSACTION_SUCCESS
659445fc4e83923ff770df08,19.48N,79.88E,TRANSACTION_SUCCESS
659445fc4e83923ff770df09,20.97N,73.87E,TRANSACTION_SUCCESS
659445fc4e83923ff770df0a,16.38N,77.37E,TRANSACTION_SUCCESS
659445fc4e83923ff770df0b,18.37N,76.54E,TRANSACTION_PENDING
659445fc4e83923ff770df0c,20.28N,73.88E,TRANSACTION_SUCCESS
659445fc4e83923ff770df0d,17.33N,80.45E,TRANSACTION_SUCCESS
659445fd4e83923ff770df0e,18.74N,75.78E,TRANSACTION_SUCCESS
659445fd4e83923ff770df0f,21.71N,74.53E,TRANSACTION_SUCCESS
659445fd4e83923ff770df10,17.47N,78.42E,TRANSACTION_SUCCESS
659445fd4e83923ff770df11,19.36N,76.99E,TRANSACTION_SUCCESS
659445fd4e83923ff770df12,20.55N,73.88E,TRANSACTION_SUCCESS
659445fd4e83923ff770df13,19.85N,75.86E,TRANSACTION_SUCCESS
659445fd4e83923ff770df14,18.65N,77.23E,TRANSACTION_SUCCESS
659445fd4e83923ff770df15,21.85N,78.02E,TRANSACTION_SUCCESS
659445fe4e83923ff770df16,17.74N,79.24E,TRANSACTION_SUCCESS
659445fe4e83923ff770df17,21.97N,78.69E,TRANSACTION_FAILED
659445fe4e83923ff770df18,16.69N,74.05E,TRANSACTION_SUCCESS
659445fe4e83923ff770df19,17.82N,77.49E,TRANSACTION_SUCCESS
659445fe4e83923ff770df1a,19.20N,78.82E,TRANSACTION_SUCCESS
659445fe4e83923ff770df1b,19.72N,77.76E,TRANSACTION_SUCCESS
659445fe4e83923ff770df1c,20.54N,78.00E,TRANSACTION_SUCCESS
659445fe4e83923ff770df1d,19.23N,75.84E,TRANSACTION_SUCCESS
659445fe4e83923ff770df1e,19.04N,74.75E,TRANSACTION_SUCCESS
659445ff4e83923ff770df1f,19.45N,74.76E,TRANSACTION_SUCCESS
659445ff4e83923ff770df20,17.17N,74.63E,TRANSACTION_SUCCESS
659445ff4e83923ff770df21,19.05N,73.45E,TRANSACTION_PENDING
659445ff4e83923ff770df22,15.75N,73.20E,TRANSACTION_SUCCESS
659445ff4e83923ff770df23,17.14N,75.00E,TRANSACTION_SUCCESS
659445ff4e83923ff770df24,20.61N,73.18E,TRANSACTION_SUCCESS
659445ff4e83923ff770df25,17.09N,78.37E,TRANSACTION_SUCCESS
659445ff4e83923ff770df26,19.10N,73.06E,TRANSACTION_SUCCESS
659445ff4e83923ff770df27,20.18N,73.89E,TRANSACTION_SUCCESS
659446004e83923ff770df28,17.14N,73.19E,TRANSACTION_SUCCESS
659446004e83923ff770df29,19.96N,77.20E,TRANSACTION_SUCCESS
659446004e83923ff770df2a,20.10N,79.91E,TRANSACTION_SUCCESS
659446004e83923ff770df2b,19.21N,74.83E,TRANSACTION_SUCCESS
659446004e83923ff770df2c,15.85N,72.90E,TRANSACTION_SUCCESS
659446004e83923ff770df2d,17.77N,80.08E,TRANSACTION_SUCCESS
659446004e83923ff770df2e,21.24N,72.44E,TRANSACTION_SUCCESS
659446004e83923ff770df2f,19.00N,78.82E,TRANSACTION_SUCCESS
659446014e83923ff770df30,21.20N,72.96E,TRANSACTION_SUCCESS
659446014e83923ff770df31,16.08N,79.02E,TRANSACTION_SUCCESS
659446014e83923ff770df32,17.89N,77.10E,TRANSACTION_SUCCESS
659446014e83923ff770df33,21.46N,77.73E,TRANSACTION_SUCCESS
659446014e83923ff770df34,19.97N,78.19E,TRANSACTION_SUCCESS
659446014e83923ff770df35,17.98N,75.22E,TRANSACTION_FAILED
659446014e83923ff770df36,16.03N,79.07E,TRANSACTION_SUCCESS
659446014e83923ff770df37,17.09N,75.50E,TRANSACTION_SUCCESS
659446014e83923ff770df38,20.56N,77.24E,TRANSACTION_SUCCESS
659446024e83923ff770df39,16.04N,74.97E,TRANSACTION_SUCCESS
659446024e83923ff770df3a,15.40N,73.51E,TRANSACTION_SUCCESS
659446024e83923ff770df3b,18.99N,73.54E,TRANSACTION_SUCCESS
659446024e83923ff770df3c,19.25N,80.36E,TRANSACTION_SUCCESS
659446024e83923ff770df3d,19.05N,79.93E,TRANSACTION_SUCCESS
659446024e83923ff770df3e,19.05N,73.37E,TRANSACTION_SUCCESS
659446024e83923ff770df3f,20.56N,74.27E,TRANSACTION_SUCCESS
659446024e83923ff770df40,17.23N,77.85E,TRANSACTION_SUCCESS
659446034e83923ff770df41,20.97N,78.56E,TRANSACTION_SUCCESS
659446034e83923ff770df42,18.79N,73.65E,TRANSACTION_SUCCESS
659446034e83923ff770df43,21.13N,79.35E,TRANSACTION_SUCCESS
659446034e83923ff770df44,16.58N,74.49E,TRANSACTION_SUCCESS
659446034e83923ff770df45,18.78N,78.02E,TRANSACTION_SUCCESS
659446034e83923ff770df46,20.13N,79.06E,TRANSACTION_SUCCESS
659446034e83923ff770df47,19.57N,74.70E,TRANSACTION_SUCCESS
659446034e83923ff770df48,20.05N,78.51E,TRANSACTION_SUCCESS
659446044e83923ff770df49,18.34N,74.66E,TRANSACTION_SUCCESS
659446044e83923ff770df4a,18.03N,74.78E,TRANSACTION_SUCCESS
659446044e83923ff770df4b,17.07N,76.18E,TRANSACTION_SUCCESS
659446044e83923ff770df4c,20.19N,74.70E,TRANSACTION_SUCCESS
659446044e83923ff770df4d,16.18N,75.80E,TRANSACTION_SUCCESS
659446044e83923ff770df4e,17.62N,72.70E,TRANSACTION_SUCCESS
659446044e83923ff770df4f,21.74N,78.44E,TRANSACTION_SUCCESS
659446044e83923ff770df50,20.79N,80.21E,TRANSACTION_SUCCESS
659446044e83923ff770df51,17.18N,78.55E,TRANSACTION_SUCCESS
659446054e83923ff770df52,21.14N,74.95E,TRANSACTION_SUCCESS
659446054e83923ff770df53,19.24N,77.56E,TRANSACTION_SUCCESS
659446054e83923ff770df54,17.29N,80.36E,TRANSACTION_PENDING
659446054e83923ff770df55,19.36N,73.06E,TRANSACTION_SUCCESS
659446054e83923ff770df56,16.53N,76.19E,TRANSACTION_SUCCESS
659446054e83923ff770df57,19.68N,79.15E,TRANSACTION_SUCCESS
659446054e83923ff770df58,18.73N,79.34E,TRANSACTION_SUCCESS
659446054e83923ff770df59,19.11N,76.75E,TRANSACTION_SUCCESS
659446054e83923ff770df5a,21.54N,75.80E,TRANSACTION_SUCCESS
659446064e83923ff770df5b,17.21N,75.88E,TRANSACTION_SUCCESS
659446064e83923ff770df5c,17.01N,76.65E,TRANSACTION_SUCCESS
659446064e83923ff770df5d,21.23N,80.47E,TRANSACTION_SUCCESS
659446064e83923ff770df5e,21.15N,73.76E,TRANSACTION_SUCCESS
659446064e83923ff770df5f,18.61N,73.15E,TRANSACTION_SUCCESS
659446064e83923ff770df60,17.93N,78.55E,TRANSACTION_SUCCESS
659446064e83923ff770df61,19.21N,78.33E,TRANSACTION_SUCCESS
659446064e83923ff770df62,18.43N,73.10E,TRANSACTION_SUCCESS
659446074e83923ff770df63,18.14N,78.60E,TRANSACTION_SUCCESS
659446074e83923ff770df64,19.36N,78.64E,TRANSACTION_SUCCESS
659446074e83923ff770df65,17.33N,75.70E,TRANSACTION_SUCCESS
659446074e83923ff770df66,16.13N,77.41E,TRANSACTION_SUCCESS
659446074e83923ff770df67,19.83N,77.18E,TRANSACTION_SUCCESS
659446074e83923ff770df68,19.03N,72.42E,TRANSACTION_SUCCESS
659446074e83923ff770df69,19.53N,76.19E,TRANSACTION_SUCCESS
659446074e83923ff770df6a,20.49N,79.82E,TRANSACTION_SUCCESS
659446084e83923ff770df6b,18.47N,74.86E,TRANSACTION_SUCCESS
659446084e83923ff770df6c,21.78N,74.33E,TRANSACTION_SUCCESS
659446084e83923ff770df6d,18.59N,77.36E,TRANSACTION_SUCCESS
659446084e83923ff770df6e,18.90N,78.84E,TRANSACTION_SUCCESS
659446084e83923ff770df6f,17.88N,78.44E,TRANSACTION_SUCCESS
659446084e83923ff770df70,17.35N,73.32E,TRANSACTION_SUCCESS
659446084e83923ff770df71,20.73N,73.90E,TRANSACTION_SUCCESS
659446084e83923ff770df72,19.43N,77.02E,TRANSACTION_SUCCESS
659446084e83923ff770df73,17.91N,79.22E,TRANSACTION_SUCCESS
659446094e83923ff770df74,20.24N,79.54E,TRANSACTION_SUCCESS
659446094e83923ff770df75,16.45N,73.95E,TRANSACTION_SUCCESS
659446094e83923ff770df76,17.38N,77.01E,TRANSACTION_SUCCESS
659446094e83923ff770df77,20.74N,77.13E,TRANSACTION_SUCCESS
659446094e83923ff770df78,16.75N,74.50E,TRANSACTION_SUCCESS
659446094e83923ff770df79,21.15N,73.48E,TRANSACTION_SUCCESS
659446094e83923ff770df7a,19.43N,74.15E,TRANSACTION_SUCCESS
659446094e83923ff770df7b,19.36N,78.13E,TRANSACTION_SUCCESS
659446094e83923ff770df7c,21.61N,76.74E,TRANSACTION_SUCCESS
6594460a4e83923ff770df7d,18.92N,79.61E,TRANSACTION_SUCCESS
6594460a4e83923ff770df7e,19.51N,76.99E,TRANSACTION_SUCCESS
6594460a4e83923ff770df7f,15.92N,75.39E,TRANSACTION_SUCCESS
6594460a4e83923ff770df80,16.68N,72.88E,TRANSACTION_SUCCESS
6594460a4e83923ff770df81,16.66N,72.88E,TRANSACTION_SUCCESS
6594460a4e83923ff770df82,19.51N,77.82E,TRANSACTION_SUCCESS
6594460a4e83923ff770df83,18.28N,75.16E,TRANSACTION_SUCCESS
6594460a4e83923ff770df84,16.45N,78.19E,TRANSACTION_SUCCESS
6594460b4e83923ff770df85,18.67N,73.76E,TRANSACTION_SUCCESS
6594460b4e83923ff770df86,16.34N,77.27E,TRANSACTION_SUCCESS
6594460b4e83923ff770df87,17.42N,77.47E,TRANSACTION_SUCCESS
6594460b4e83923ff770df88,21.66N,74.17E,TRANSACTION_SUCCESS
6594460b4e83923ff770df89,18.88N,74.17E,TRANSACTION_SUCCESS
6594460b4e83923ff770df8a,21.65N,76.28E,TRANSACTION_SUCCESS
6594460b4e83923ff770df8b,20.41N,74.43E,TRANSACTION_SUCCESS
6594460b4e83923ff770df8c,15.61N,77.98E,TRANSACTION_SUCCESS
6594460b4e83923ff770df8d,18.77N,76.67E,TRANSACTION_SUCCESS
6594460c4e83923ff770df8e,18.01N,77.32E,TRANSACTION_SUCCESS
6594460c4e83923ff770df8f,20.05N,72.74E,TRANSACTION_SUCCESS
6594460c4e83923ff770df90,19.02N,80.50E,TRANSACTION_SUCCESS
6594460c4e83923ff770df91,18.74N,73.24E,TRANSACTION_SUCCESS
6594460c4e83923ff770df92,15.64N,73.20E,TRANSACTION_SUCCESS
6594460c4e83923ff770df93,20.74N,77.49E,TRANSACTION_SUCCESS
6594460c4e83923ff770df94,15.72N,73.13E,TRANSACTION_SUCCESS
6594460c4e83923ff770df95,18.45N,76.29E,TRANSACTION_SUCCESS
6594460d4e83923ff770df96,21.44N,77.89E,TRANSACTION_SUCCESS
6594460d4e83923ff770df97,17.38N,78.48E,TRANSACTION_SUCCESS
6594460d4e83923ff770df98,16.74N,73.00E,TRANSACTION_SUCCESS
6594460d4e83923ff770df99,19.05N,73.65E,TRANSACTION_SUCCESS
6594460d4e83923ff770df9a,18.12N,77.75E,TRANSACTION_SUCCESS
6594460d4e83923ff770df9b,20.82N,74.95E,TRANSACTION_SUCCESS
6594460d4e83923ff770df9c,21.33N,78.20E,TRANSACTION_SUCCESS
6594460d4e83923ff770df9d,16.08N,75.93E,TRANSACTION_SUCCESS
6594460d4e83923ff770df9e,16.37N,76.68E,TRANSACTION_SUCCESS
6594460e4e83923ff770df9f,18.42N,73.59E,TRANSACTION_SUCCESS
6594460e4e83923ff770dfa0,16.31N,77.80E,TRANSACTION_PENDING
6594460e4e83923ff770dfa1,18.59N,73.96E,TRANSACTION_SUCCESS
6594460e4e83923ff770dfa2,19.17N,74.86E,TRANSACTION_SUCCESS
6594460e4e83923ff770dfa3,21.85N,76.74E,TRANSACTION_SUCCESS
6594460e4e83923ff770dfa4,20.66N,79.41E,TRANSACTION_SUCCESS
6594460e4e83923ff770dfa5,20.55N,78.51E,TRANSACTION_SUCCESS
6594460e4e83923ff770dfa6,19.74N,75.92E,TRANSACTION_SUCCESS
6594460f4e83923ff770dfa7,17.35N,75.50E,TRANSACTION_SUCCESS
6594460f4e83923ff770dfa8,15.61N,72.74E,TRANSACTION_SUCCESS
6594460f4e83923ff770dfa9,21.46N,76.90E,TRANSACTION_SUCCESS
6594460f4e83923ff770dfaa,21.91N,77.08E,TRANSACTION_SUCCESS
6594460f4e83923ff770dfab,19.36N,76.31E,TRANSACTION_SUCCESS
6594460f4e83923ff770dfac,18.93N,75.09E,TRANSACTION_SUCCESS
6594460f4e83923ff770dfad,16.86N,76.78E,TRANSACTION_SUCCESS
6594460f4e83923ff770dfae,17.96N,79.42E,TRANSACTION_FAILED
6594460f4e83923ff770dfaf,19.45N,79.79E,TRANSACTION_SUCCESS
659446104e83923ff770dfb0,19.62N,77.38E,TRANSACTION_SUCCESS
659446104e83923ff770dfb1,22.10N,79.00E,TRANSACTION_PENDING
659446104e83923ff770dfb2,21.93N,72.86E,TRANSACTION_SUCCESS
659446104e83923ff770dfb3,20.28N,72.89E,TRANSACTION_SUCCESS
659446104e83923ff770dfb4,17.17N,78.96E,TRANSACTION_SUCCESS
659446104e83923ff770dfb5,15.91N,74.75E,TRANSACTION_SUCCESS
659446104e83923ff770dfb6,19.68N,74.47E,TRANSACTION_SUCCESS
659446104e83923ff770dfb7,21.60N,74.38E,TRANSACTION_SUCCESS
659446104e83923ff770dfb8,21.53N,75.17E,TRANSACTION_SUCCESS
659446114e83923ff770dfb9,16.42N,76.99E,TRANSACTION_SUCCESS
659446114e83923ff770dfba,20.34N,75.39E,TRANSACTION_SUCCESS
659446114e83923ff770dfbb,15.80N,76.60E,TRANSACTION_SUCCESS
659446114e83923ff770dfbc,20.87N,80.02E,TRANSACTION_FAILED
659446114e83923ff770dfbd,19.18N,78.37E,TRANSACTION_SUCCESS
659446114e83923ff770dfbe,16.59N,72.38E,TRANSACTION_SUCCESS
659446114e83923ff770dfbf,15.36N,76.26E,TRANSACTION_SUCCESS
659446114e83923ff770dfc0,21.00N,73.80E,TRANSACTION_SUCCESS
659446124e83923ff770dfc1,17.95N,79.52E,TRANSACTION_SUCCESS
659446124e83923ff770dfc2,17.42N,77.45E,TRANSACTION_FAILED
659446124e83923ff770dfc3,16.49N,78.51E,TRANSACTION_SUCCESS
659446124e83923ff770dfc4,21.63N,78.26E,TRANSACTION_SUCCESS
659446124e83923ff770dfc5,18.37N,77.17E,TRANSACTION_SUCCESS
659446124e83923ff770dfc6,18.89N,77.26E,TRANSACTION_SUCCESS
659446124e83923ff770dfc7,20.16N,73.33E,TRANSACTION_SUCCESS
659446124e83923ff770dfc8,21.33N,74.64E,TRANSACTION_SUCCESS
659446124e83923ff770dfc9,20.09N,77.37E,TRANSACTION_SUCCESS
659446134e83923ff770dfca,21.95N,80.54E,TRANSACTION_SUCCESS
659446134e83923ff770dfcb,18.66N,72.62E,TRANSACTION_SUCCESS
659446134e83923ff770dfcc,21.32N,78.04E,TRANSACTION_SUCCESS
659446134e83923ff770dfcd,20.45N,74.83E,TRANSACTION_SUCCESS
659446134e83923ff770dfce,16.60N,74.24E,TRANSACTION_SUCCESS
659446134e83923ff770dfcf,20.94N,74.00E,TRANSACTION_PENDING
659446134e83923ff770dfd0,17.12N,78.30E,TRANSACTION_SUCCESS
659446134e83923ff770dfd1,15.79N,76.77E,TRANSACTION_SUCCESS
659446144e83923ff770dfd2,21.63N,79.14E,TRANSACTION_SUCCESS
659446144e83923ff770dfd3,16.16N,75.06E,TRANSACTION_SUCCESS
659446144e83923ff770dfd4,17.90N,80.51E,TRANSACTION_SUCCESS
659446144e83923ff770dfd5,19.59N,78.68E,TRANSACTION_SUCCESS
659446144e83923ff770dfd6,20.13N,76.56E,TRANSACTION_SUCCESS
659446144e83923ff770dfd7,16.90N,78.73E,TRANSACTION_SUCCESS
659446144e83923ff770dfd8,18.90N,76.81E,TRANSACTION_SUCCESS
659446144e83923ff770dfd9,16.95N,78.47E,TRANSACTION_SUCCESS
659446154e83923ff770dfda,20.61N,73.17E,TRANSACTION_SUCCESS
659446154e83923ff770dfdb,19.06N,78.97E,TRANSACTION_SUCCESS
659446154e83923ff770dfdc,19.95N,78.41E,TRANSACTION_SUCCESS
659446154e83923ff770dfdd,20.58N,76.14E,TRANSACTION_SUCCESS
659446154e83923ff770dfde,22.08N,73.17E,TRANSACTION_FAILED
659446154e83923ff770dfdf,15.93N,78.59E,TRANSACTION_SUCCESS
659446154e83923ff770dfe0,16.62N,72.56E,TRANSACTION_SUCCESS
659446154e83923ff770dfe1,18.01N,74.97E,TRANSACTION_SUCCESS
659446154e83923ff770dfe2,16.95N,74.25E,TRANSACTION_SUCCESS
659446164e83923ff770dfe3,16.04N,74.26E,TRANSACTION_SUCCESS
659446164e83923ff770dfe4,19.17N,75.51E,TRANSACTION_SUCCESS
659446164e83923ff770dfe5,20.56N,77.48E,TRANSACTION_SUCCESS
659446164e83923ff770dfe6,16.22N,79.28E,TRANSACTION_SUCCESS
659446164e83923ff770dfe7,19.10N,72.68E,TRANSACTION_SUCCESS
659446164e83923ff770dfe8,20.62N,75.98E,TRANSACTION_SUCCESS
659446164e83923ff770dfe9,21.27N,76.25E,TRANSACTION_SUCCESS
659446164e83923ff770dfea,15.54N,79.33E,TRANSACTION_SUCCESS
659446174e83923ff770dfeb,18.74N,77.56E,TRANSACTION_SUCCESS
659446174e83923ff770dfec,17.31N,72.56E,TRANSACTION_SUCCESS
659446174e83923ff770dfed,16.08N,72.68E,TRANSACTION_PENDING
659446174e83923ff770dfee,20.95N,73.85E,TRANSACTION_SUCCESS
659446174e83923ff770dfef,18.76N,73.01E,TRANSACTION_SUCCESS
659446174e83923ff770dff0,15.69N,76.75E,TRANSACTION_SUCCESS
659446174e83923ff770dff1,17.65N,75.83E,TRANSACTION_SUCCESS
659446174e83923ff770dff2,17.21N,74.41E,TRANSACTION_SUCCESS
659446174e83923ff770dff3,15.82N,76.83E,TRANSACTION_SUCCESS
659446184e83923ff770dff4,21.17N,77.11E,TRANSACTION_SUCCESS
659446184e83923ff770dff5,18.58N,73.65E,TRANSACTION_SUCCESS
659446184e83923ff770dff6,16.21N,75.38E,TRANSACTION_SUCCESS
659446184e83923ff770dff7,15.79N,74.81E,TRANSACTION_SUCCESS
659446184e83923ff770dff8,18.52N,79.50E,TRANSACTION_SUCCESS
659446184e83923ff770dff9,20.28N,74.48E,TRANSACTION_SUCCESS
659446184e83923ff770dffa,21.76N,78.85E,TRANSACTION_SUCCESS
659446184e83923ff770dffb,20.17N,74.67E,TRANSACTION_FAILED
659446184e83923ff770dffc,17.88N,80.05E,TRANSACTION_SUCCESS
659446194e83923ff770dffd,17.17N,72.96E,TRANSACTION_SUCCESS
659446194e83923ff770dffe,17.51N,76.27E,TRANSACTION_SUCCESS
659446194e83923ff770dfff,16.49N,77.61E,TRANSACTION_SUCCESS
659446194e83923ff770e000,16.98N,73.81E,TRANSACTION_SUCCESS
659446194e83923ff770e001,18.06N,78.25E,TRANSACTION_SUCCESS
659446194e83923ff770e002,17.18N,73.95E,TRANSACTION_SUCCESS
659446194e83923ff770e003,16.74N,73.36E,TRANSACTION_SUCCESS
659446194e83923ff770e004,20.53N,79.46E,TRANSACTION_SUCCESS
6594461a4e83923ff770e005,16.87N,78.70E,TRANSACTION_SUCCESS
6594461a4e83923ff770e006,20.73N,73.66E,TRANSACTION_SUCCESS
6594461a4e83923ff770e007,19.88N,78.07E,TRANSACTION_SUCCESS
6594461a4e83923ff770e008,16.84N,78.91E,TRANSACTION_SUCCESS
6594461a4e83923ff770e009,17.96N,72.64E,TRANSACTION_SUCCESS
6594461a4e83923ff770e00a,21.14N,75.65E,TRANSACTION_SUCCESS
6594461a4e83923ff770e00b,22.04N,72.52E,TRANSACTION_SUCCESS
6594461a4e83923ff770e00c,20.32N,77.07E,TRANSACTION_SUCCESS
6594461b4e83923ff770e00d,18.48N,80.07E,TRANSACTION_SUCCESS
6594461b4e83923ff770e00e,16.51N,76.58E,TRANSACTION_SUCCESS
6594461b4e83923ff770e00f,15.42N,74.24E,TRANSACTION_SUCCESS
6594461b4e83923ff770e010,15.69N,78.69E,TRANSACTION_SUCCESS
6594461b4e83923ff770e011,18.17N,78.31E,TRANSACTION_SUCCESS
6594461b4e83923ff770e012,15.86N,75.29E,TRANSACTION_SUCCESS
6594461b4e83923ff770e013,20.39N,78.80E,TRANSACTION_SUCCESS
6594461b4e83923ff770e014,19.28N,72.79E,TRANSACTION_SUCCESS
6594461b4e83923ff770e015,16.17N,73.69E,TRANSACTION_SUCCESS
6594461c4e83923ff770e016,15.68N,75.51E,TRANSACTION_FAILED
6594461c4e83923ff770e017,20.23N,75.29E,TRANSACTION_SUCCESS
6594461c4e83923ff770e018,19.01N,73.67E,TRANSACTION_SUCCESS
6594461c4e83923ff770e019,20.10N,78.55E,TRANSACTION_SUCCESS
6594461c4e83923ff770e01a,20.66N,77.25E,TRANSACTION_SUCCESS
6594461c4e83923ff770e01b,21.09N,74.82E,TRANSACTION_SUCCESS
6594461c4e83923ff770e01c,20.56N,74.26E,TRANSACTION_SUCCESS
6594461c4e83923ff770e01d,16.25N,74.57E,TRANSACTION_SUCCESS
6594461d4e83923ff770e01e,18.58N,74.83E,TRANSACTION_SUCCESS
6594461d4e83923ff770e01f,21.13N,77.74E,TRANSACTION_SUCCESS
6594461d4e83923ff770e020,18.91N,74.43E,TRANSACTION_SUCCESS
6594461d4e83923ff770e021,21.53N,73.29E,TRANSACTION_SUCCESS
6594461d4e83923ff770e022,19.41N,72.68E,TRANSACTION_PENDING
6594461d4e83923ff770e023,20.90N,77.43E,TRANSACTION_SUCCESS
6594461d4e83923ff770e024,15.84N,77.90E,TRANSACTION_PENDING
6594461d4e83923ff770e025,18.43N,72.44E,TRANSACTION_SUCCESS
6594461d4e83923ff770e026,17.85N,76.69E,TRANSACTION_SUCCESS
6594461e4e83923ff770e027,15.92N,72.97E,TRANSACTION_SUCCESS
6594461e4e83923ff770e028,18.02N,80.53E,TRANSACTION_SUCCESS
6594461e4e83923ff770e029,18.90N,76.25E,TRANSACTION_SUCCESS
6594461e4e83923ff770e02a,19.19N,77.05E,TRANSACTION_SUCCESS
6594461e4e83923ff770e02b,17.44N,78.93E,TRANSACTION_SUCCESS
6594461e4e83923ff770e02c,20.07N,77.22E,TRANSACTION_SUCCESS
6594461e4e83923ff770e02d,18.76N,73.61E,TRANSACTION_SUCCESS
6594461e4e83923ff770e02e,21.98N,76.92E,TRANSACTION_SUCCESS
6594461f4e83923ff770e02f,16.49N,78.50E,TRANSACTION_SUCCESS
6594461f4e83923ff770e030,15.47N,75.51E,TRANSACTION_SUCCESS
6594461f4e83923ff770e031,15.96N,76.73E,TRANSACTION_SUCCESS
6594461f4e83923ff770e032,17.52N,74.48E,TRANSACTION_SUCCESS
6594461f4e83923ff770e033,17.08N,75.90E,TRANSACTION_SUCCESS
6594461f4e83923ff770e034,18.22N,78.29E,TRANSACTION_FAILED
6594461f4e83923ff770e035,17.96N,75.66E,TRANSACTION_SUCCESS
6594461f4e83923ff770e036,20.63N,79.66E,TRANSACTION_SUCCESS
659446204e83923ff770e037,20.12N,75.62E,TRANSACTION_SUCCESS
659446204e83923ff770e038,21.17N,78.64E,TRANSACTION_SUCCESS
659446204e83923ff770e039,20.38N,78.49E,TRANSACTION_SUCCESS
659446204e83923ff770e03a,15.55N,78.53E,TRANSACTION_SUCCESS
659446204e83923ff770e03b,15.58N,73.90E,TRANSACTION_SUCCESS
659446204e83923ff770e03c,15.50N,75.33E,TRANSACTION_FAILED
659446204e83923ff770e03d,16.31N,80.34E,TRANSACTION_SUCCESS
659446204e83923ff770e03e,19.62N,75.68E,TRANSACTION_SUCCESS
659446204e83923ff770e03f,19.76N,73.14E,TRANSACTION_SUCCESS
659446214e83923ff770e040,17.22N,78.93E,TRANSACTION_SUCCESS
659446214e83923ff770e041,21.83N,73.85E,TRANSACTION_SUCCESS
659446214e83923ff770e042,15.37N,74.93E,TRANSACTION_SUCCESS
659446214e83923ff770e043,19.62N,77.82E,TRANSACTION_SUCCESS
659446214e83923ff770e044,19.10N,79.86E,TRANSACTION_SUCCESS
659446214e83923ff770e045,18.59N,75.45E,TRANSACTION_SUCCESS
659446214e83923ff770e046,17.69N,78.20E,TRANSACTION_SUCCESS
659446214e83923ff770e047,17.44N,76.10E,TRANSACTION_FAILED
659446224e83923ff770e048,17.27N,76.80E,TRANSACTION_SUCCESS
659446224e83923ff770e049,20.81N,73.50E,TRANSACTION_SUCCESS
659446224e83923ff770e04a,17.02N,77.21E,TRANSACTION_SUCCESS
659446224e83923ff770e04b,16.20N,75.65E,TRANSACTION_SUCCESS
659446224e83923ff770e04c,16.05N,74.35E,TRANSACTION_SUCCESS
659446224e83923ff770e04d,21.26N,73.59E,TRANSACTION_SUCCESS
659446224e83923ff770e04e,20.33N,76.44E,TRANSACTION_SUCCESS
659446224e83923ff770e04f,19.13N,76.50E,TRANSACTION_SUCCESS
659446224e83923ff770e050,17.64N,77.14E,TRANSACTION_SUCCESS
659446234e83923ff770e051,16.21N,78.93E,TRANSACTION_SUCCESS
659446234e83923ff770e052,16.71N,74.05E,TRANSACTION_SUCCESS
659446234e83923ff770e053,18.14N,78.48E,TRANSACTION_SUCCESS
659446234e83923ff770e054,18.97N,79.92E,TRANSACTION_SUCCESS
659446234e83923ff770e055,19.97N,76.72E,TRANSACTION_SUCCESS
659446234e83923ff770e056,20.62N,79.60E,TRANSACTION_SUCCESS
659446234e83923ff770e057,19.21N,80.40E,TRANSACTION_SUCCESS
659446234e83923ff770e058,19.45N,79.18E,TRANSACTION_SUCCESS
659446244e83923ff770e059,19.22N,74.03E,TRANSACTION_SUCCESS
659446244e83923ff770e05a,20.89N,74.11E,TRANSACTION_SUCCESS
659446244e83923ff770e05b,18.14N,72.43E,TRANSACTION_SUCCESS
659446244e83923ff770e05c,20.89N,80.43E,TRANSACTION_SUCCESS
659446244e83923ff770e05d,17.09N,72.73E,TRANSACTION_SUCCESS
659446244e83923ff770e05e,16.99N,79.61E,TRANSACTION_SUCCESS
659446244e83923ff770e05f,16.96N,73.31E,TRANSACTION_SUCCESS
659446244e83923ff770e060,17.25N,74.49E,TRANSACTION_SUCCESS
659446244e83923ff770e061,16.03N,77.26E,TRANSACTION_FAILED
659446254e83923ff770e062,21.26N,79.63E,TRANSACTION_SUCCESS
659446254e83923ff770e063,17.38N,77.41E,TRANSACTION_SUCCESS
659446254e83923ff770e064,20.52N,77.56E,TRANSACTION_SUCCESS
659446254e83923ff770e065,18.23N,79.55E,TRANSACTION_SUCCESS
