id,ammount,transactionStatus,transactionTime,transactionCompletion,TRANSACTION_CITY
20231130212847947,3981,TRANSACTION_SUCCESS,2023-10-30T13:45:04.249+00:00,2023-11-02T01:44:04.249+00:00,"{'latitude': '16.76N', 'longitude': '73.01E'}"
20231130212847835,3852,TRANSACTION_SUCCESS,2023-11-01T18:38:04.249+00:00,2023-11-02T04:27:04.249+00:00,"{'latitude': '16.29N', 'longitude': '76.46E'}"
20231130212847930,7954,TRANSACTION_FAILED,2023-11-02T15:07:04.249+00:00,2023-11-04T11:55:04.249+00:00,"{'latitude': '16.29N', 'longitude': '77.21E'}"
20231130212847705,6410,TRANSACTION_SUCCESS,2023-10-31T22:52:04.249+00:00,2023-11-03T21:46:04.249+00:00,"{'latitude': '17.63N', 'longitude': '72.66E'}"
20231130212847516,4333,TRANSACTION_SUCCESS,2023-10-31T20:45:04.249+00:00,2023-11-02T13:28:04.249+00:00,"{'latitude': '15.44N', 'longitude': '74.72E'}"
20231130212847656,7829,TRANSACTION_SUCCESS,2023-11-01T13:49:04.249+00:00,2023-11-06T14:33:04.249+00:00,"{'latitude': '16.76N', 'longitude': '79.13E'}"
20231130212847256,1079,TRANSACTION_SUCCESS,2023-10-31T10:22:04.249+00:00,2023-11-03T16:23:04.249+00:00,"{'latitude': '20.31N', 'longitude': '74.81E'}"
20231130212847101,3884,TRANSACTION_FAILED,2023-11-01T12:33:04.249+00:00,2023-11-05T09:09:04.249+00:00,"{'latitude': '18.71N', 'longitude': '79.90E'}"
20231130212847066,4236,TRANSACTION_FAILED,2023-11-04T16:52:04.249+00:00,2023-11-10T11:41:04.249+00:00,"{'latitude': '15.97N', 'longitude': '76.46E'}"
20231130212847585,3489,TRANSACTION_PENDING,2023-11-04T18:17:04.249+00:00,2023-11-05T08:40:04.249+00:00,"{'latitude': '15.39N', 'longitude': '77.64E'}"
20231130212847251,3197,TRANSACTION_SUCCESS,2023-10-30T04:25:04.249+00:00,2023-11-05T02:49:04.249+00:00,"{'latitude': '21.98N', 'longitude': '77.01E'}"
20231130212847568,9849,TRANSACTION_SUCCESS,2023-11-04T17:27:04.249+00:00,2023-11-05T12:26:04.249+00:00,"{'latitude': '21.56N', 'longitude': '72.53E'}"
20231130212847083,7704,TRANSACTION_FAILED,2023-11-01T11:56:04.249+00:00,2023-11-06T08:29:04.249+00:00,"{'latitude': '16.98N', 'longitude': '79.70E'}"
20231130212847515,9310,TRANSACTION_PENDING,2023-11-02T03:53:04.249+00:00,2023-11-07T16:59:04.249+00:00,"{'latitude': '15.44N', 'longitude': '80.33E'}"
20231130212847882,5120,TRANSACTION_FAILED,2023-11-04T22:21:04.249+00:00,2023-11-08T18:24:04.249+00:00,"{'latitude': '19.95N', 'longitude': '78.80E'}"
20231130212847732,5202,TRANSACTION_PENDING,2023-10-30T16:20:04.249+00:00,2023-11-03T01:04:04.249+00:00,"{'latitude': '21.50N', 'longitude': '79.56E'}"
20231130212847411,2243,TRANSACTION_SUCCESS,2023-11-04T10:37:04.249+00:00,2023-11-08T08:50:04.249+00:00,"{'latitude': '15.96N', 'longitude': '74.42E'}"
20231130212847092,9151,TRANSACTION_PENDING,2023-11-01T12:55:04.249+00:00,2023-11-01T19:43:04.249+00:00,"{'latitude': '19.03N', 'longitude': '80.28E'}"
20231130212847801,3006,TRANSACTION_SUCCESS,2023-11-03T19:38:04.249+00:00,2023-11-06T18:42:04.249+00:00,"{'latitude': '16.12N', 'longitude': '74.61E'}"
20231130212847427,1748,TRANSACTION_SUCCESS,2023-10-30T00:17:04.249+00:00,2023-10-30T19:18:04.249+00:00,"{'latitude': '15.69N', 'longitude': '75.18E'}"
20231130212847462,7287,TRANSACTION_SUCCESS,2023-10-29T20:12:04.249+00:00,2023-11-03T00:56:04.249+00:00,"{'latitude': '15.90N', 'longitude': '78.47E'}"
20231130212847039,8544,TRANSACTION_SUCCESS,2023-11-04T16:45:04.249+00:00,2023-11-10T21:51:04.249+00:00,"{'latitude': '21.70N', 'longitude': '73.98E'}"
20231130212847883,5177,TRANSACTION_SUCCESS,2023-10-29T23:12:04.249+00:00,2023-11-02T22:42:04.249+00:00,"{'latitude': '19.20N', 'longitude': '78.74E'}"
20231130212847320,771,TRANSACTION_SUCCESS,2023-10-31T09:06:04.249+00:00,2023-11-03T22:58:04.249+00:00,"{'latitude': '18.91N', 'longitude': '75.78E'}"
20231130212847332,8802,TRANSACTION_FAILED,2023-11-01T21:52:04.249+00:00,2023-11-08T04:23:04.249+00:00,"{'latitude': '21.73N', 'longitude': '74.41E'}"
20231130212847721,9157,TRANSACTION_PENDING,2023-10-30T03:29:04.249+00:00,2023-11-02T03:45:04.249+00:00,"{'latitude': '18.32N', 'longitude': '74.63E'}"
20231130212847246,7444,TRANSACTION_SUCCESS,2023-10-31T08:34:04.249+00:00,2023-11-02T02:08:04.249+00:00,"{'latitude': '21.19N', 'longitude': '78.04E'}"
20231130212847751,3577,TRANSACTION_SUCCESS,2023-11-03T13:21:04.249+00:00,2023-11-07T11:04:04.249+00:00,"{'latitude': '21.79N', 'longitude': '78.64E'}"
20231130212847954,7648,TRANSACTION_PENDING,2023-11-04T00:32:04.249+00:00,2023-11-07T13:01:04.249+00:00,"{'latitude': '19.14N', 'longitude': '76.09E'}"
20231130212847381,3069,TRANSACTION_SUCCESS,2023-11-01T04:18:04.249+00:00,2023-11-02T04:28:04.249+00:00,"{'latitude': '20.86N', 'longitude': '76.73E'}"
20231130212847150,2097,TRANSACTION_PENDING,2023-10-30T18:16:04.249+00:00,2023-10-30T22:23:04.249+00:00,"{'latitude': '16.68N', 'longitude': '72.46E'}"
20231130212847240,4052,TRANSACTION_PENDING,2023-11-04T12:02:04.249+00:00,2023-11-10T23:36:04.249+00:00,"{'latitude': '16.18N', 'longitude': '79.19E'}"
20231130212847570,4399,TRANSACTION_SUCCESS,2023-10-29T08:41:04.249+00:00,2023-10-30T00:55:04.249+00:00,"{'latitude': '20.01N', 'longitude': '77.58E'}"
20231130212847002,6846,TRANSACTION_FAILED,2023-10-31T04:30:04.249+00:00,2023-11-05T09:20:04.249+00:00,"{'latitude': '16.70N', 'longitude': '77.35E'}"
20231130212847029,7440,TRANSACTION_FAILED,2023-10-29T19:32:04.249+00:00,2023-11-01T09:13:04.249+00:00,"{'latitude': '21.68N', 'longitude': '80.11E'}"
20231130212847042,9776,TRANSACTION_SUCCESS,2023-11-04T19:46:04.249+00:00,2023-11-05T01:43:04.249+00:00,"{'latitude': '20.61N', 'longitude': '75.58E'}"
20231130212847305,8828,TRANSACTION_SUCCESS,2023-11-04T23:19:04.249+00:00,2023-11-04T23:31:04.249+00:00,"{'latitude': '16.05N', 'longitude': '76.21E'}"
20231130212847225,9328,TRANSACTION_SUCCESS,2023-10-31T05:08:04.249+00:00,2023-10-31T11:32:04.249+00:00,"{'latitude': '16.18N', 'longitude': '74.87E'}"
20231130212847596,8002,TRANSACTION_PENDING,2023-11-01T19:54:04.249+00:00,2023-11-03T13:10:04.249+00:00,"{'latitude': '17.72N', 'longitude': '78.81E'}"
20231130212847250,1654,TRANSACTION_SUCCESS,2023-10-31T02:39:04.249+00:00,2023-11-06T11:34:04.249+00:00,"{'latitude': '20.17N', 'longitude': '73.48E'}"
20231130212847976,6488,TRANSACTION_SUCCESS,2023-10-29T23:19:04.249+00:00,2023-11-04T12:29:04.249+00:00,"{'latitude': '20.63N', 'longitude': '75.73E'}"
20231130212847403,4460,TRANSACTION_SUCCESS,2023-10-29T10:10:04.249+00:00,2023-11-02T23:39:04.249+00:00,"{'latitude': '17.89N', 'longitude': '75.42E'}"
20231130212847458,9469,TRANSACTION_SUCCESS,2023-10-30T12:37:04.249+00:00,2023-11-06T09:03:04.249+00:00,"{'latitude': '17.56N', 'longitude': '73.29E'}"
20231130212847079,8753,TRANSACTION_SUCCESS,2023-11-02T23:01:04.249+00:00,2023-11-09T14:58:04.249+00:00,"{'latitude': '16.66N', 'longitude': '74.62E'}"
20231130212847341,8168,TRANSACTION_SUCCESS,2023-10-31T15:20:04.249+00:00,2023-10-31T15:46:04.249+00:00,"{'latitude': '21.52N', 'longitude': '75.86E'}"
20231130212847534,6543,TRANSACTION_SUCCESS,2023-11-04T22:48:04.249+00:00,2023-11-08T13:29:04.249+00:00,"{'latitude': '18.69N', 'longitude': '73.28E'}"
20231130212847080,1595,TRANSACTION_SUCCESS,2023-11-03T12:47:04.249+00:00,2023-11-08T11:22:04.249+00:00,"{'latitude': '16.08N', 'longitude': '75.32E'}"
20231130212847506,4758,TRANSACTION_PENDING,2023-10-31T17:29:04.249+00:00,2023-11-06T05:28:04.249+00:00,"{'latitude': '19.55N', 'longitude': '74.33E'}"
20231130212847366,5369,TRANSACTION_SUCCESS,2023-11-03T05:12:04.249+00:00,2023-11-03T22:32:04.249+00:00,"{'latitude': '20.82N', 'longitude': '72.69E'}"
20231130212847688,6520,TRANSACTION_SUCCESS,2023-11-01T04:45:04.249+00:00,2023-11-07T00:05:04.249+00:00,"{'latitude': '20.87N', 'longitude': '74.55E'}"
20231130212847848,3211,TRANSACTION_SUCCESS,2023-11-03T00:34:04.249+00:00,2023-11-09T17:24:04.249+00:00,"{'latitude': '16.38N', 'longitude': '78.55E'}"
20231130212847537,7611,TRANSACTION_SUCCESS,2023-11-04T16:35:04.249+00:00,2023-11-07T23:46:04.249+00:00,"{'latitude': '16.28N', 'longitude': '78.61E'}"
20231130212847211,3063,TRANSACTION_SUCCESS,2023-11-04T00:26:04.249+00:00,2023-11-05T06:39:04.249+00:00,"{'latitude': '17.73N', 'longitude': '75.60E'}"
20231130212847909,240,TRANSACTION_PENDING,2023-11-01T09:04:04.249+00:00,2023-11-01T16:41:04.249+00:00,"{'latitude': '20.68N', 'longitude': '72.57E'}"
20231130212847627,9769,TRANSACTION_SUCCESS,2023-11-01T10:13:04.249+00:00,2023-11-01T14:08:04.249+00:00,"{'latitude': '20.87N', 'longitude': '79.64E'}"
20231130212847830,2143,TRANSACTION_FAILED,2023-10-31T21:37:04.249+00:00,2023-11-07T14:06:04.249+00:00,"{'latitude': '16.81N', 'longitude': '79.80E'}"
20231130212847385,8439,TRANSACTION_PENDING,2023-11-03T09:02:04.249+00:00,2023-11-05T19:55:04.249+00:00,"{'latitude': '18.03N', 'longitude': '74.59E'}"
20231130212847949,2947,TRANSACTION_SUCCESS,2023-11-04T05:47:04.249+00:00,2023-11-08T05:55:04.249+00:00,"{'latitude': '21.95N', 'longitude': '78.52E'}"
20231130212847025,2873,TRANSACTION_PENDING,2023-10-30T08:05:04.249+00:00,2023-11-04T04:55:04.249+00:00,"{'latitude': '21.74N', 'longitude': '76.12E'}"
20231130212847660,135,TRANSACTION_SUCCESS,2023-10-31T21:21:04.249+00:00,2023-11-03T06:21:04.249+00:00,"{'latitude': '20.54N', 'longitude': '76.31E'}"
20231130212847989,5358,TRANSACTION_PENDING,2023-11-04T23:47:04.249+00:00,2023-11-09T07:29:04.249+00:00,"{'latitude': '20.79N', 'longitude': '79.73E'}"
20231130212847384,604,TRANSACTION_PENDING,2023-10-29T18:29:04.249+00:00,2023-11-01T10:49:04.249+00:00,"{'latitude': '18.64N', 'longitude': '77.49E'}"
20231130212847699,2285,TRANSACTION_PENDING,2023-11-04T21:59:04.249+00:00,2023-11-10T21:57:04.249+00:00,"{'latitude': '17.74N', 'longitude': '80.18E'}"
20231130212847470,8138,TRANSACTION_SUCCESS,2023-11-01T15:55:04.249+00:00,2023-11-07T13:20:04.249+00:00,"{'latitude': '18.62N', 'longitude': '74.26E'}"
20231130212847339,5136,TRANSACTION_PENDING,2023-11-02T16:12:04.249+00:00,2023-11-04T03:31:04.249+00:00,"{'latitude': '18.43N', 'longitude': '76.94E'}"
20231130212847591,2726,TRANSACTION_FAILED,2023-11-03T14:13:04.249+00:00,2023-11-03T20:14:04.249+00:00,"{'latitude': '21.78N', 'longitude': '73.53E'}"
20231130212847836,6051,TRANSACTION_FAILED,2023-11-03T20:37:04.249+00:00,2023-11-08T11:01:04.249+00:00,"{'latitude': '19.69N', 'longitude': '76.30E'}"
20231130212847783,4676,TRANSACTION_SUCCESS,2023-10-31T01:18:04.249+00:00,2023-11-06T18:50:04.249+00:00,"{'latitude': '20.32N', 'longitude': '76.67E'}"
20231130212847212,7920,TRANSACTION_SUCCESS,2023-11-04T08:48:04.249+00:00,2023-11-04T19:42:04.249+00:00,"{'latitude': '20.03N', 'longitude': '77.37E'}"
20231130212847945,4355,TRANSACTION_SUCCESS,2023-11-04T00:31:04.249+00:00,2023-11-08T06:54:04.249+00:00,"{'latitude': '17.72N', 'longitude': '80.01E'}"
20231130212847576,1359,TRANSACTION_SUCCESS,2023-10-30T08:15:04.249+00:00,2023-11-04T06:11:04.249+00:00,"{'latitude': '20.55N', 'longitude': '72.93E'}"
20231130212847031,8323,TRANSACTION_SUCCESS,2023-10-31T06:41:04.249+00:00,2023-11-01T01:42:04.249+00:00,"{'latitude': '21.18N', 'longitude': '75.90E'}"
20231130212847293,2825,TRANSACTION_SUCCESS,2023-11-03T16:32:04.249+00:00,2023-11-10T07:45:04.249+00:00,"{'latitude': '21.17N', 'longitude': '72.59E'}"
20231130212847164,4231,TRANSACTION_SUCCESS,2023-11-03T07:34:04.249+00:00,2023-11-06T13:29:04.249+00:00,"{'latitude': '21.00N', 'longitude': '78.23E'}"
20231130212847361,2957,TRANSACTION_PENDING,2023-11-01T06:48:04.249+00:00,2023-11-06T07:24:04.249+00:00,"{'latitude': '20.07N', 'longitude': '76.76E'}"
20231130212847729,2805,TRANSACTION_SUCCESS,2023-10-31T23:00:04.249+00:00,2023-11-05T07:42:04.249+00:00,"{'latitude': '16.42N', 'longitude': '73.45E'}"
20231130215605574,9254,TRANSACTION_FAILED,2023-10-29T17:23:04.249+00:00,2023-10-31T09:42:04.249+00:00,"{'latitude': '18.49N', 'longitude': '78.35E'}"
20231130215605912,5010,TRANSACTION_SUCCESS,2023-11-04T01:13:04.249+00:00,2023-11-04T05:43:04.249+00:00,"{'latitude': '21.90N', 'longitude': '77.97E'}"
20231130215605775,7777,TRANSACTION_SUCCESS,2023-11-01T00:06:04.249+00:00,2023-11-06T21:28:04.249+00:00,"{'latitude': '18.71N', 'longitude': '78.89E'}"
20231130215605033,9920,TRANSACTION_SUCCESS,2023-11-01T10:35:04.249+00:00,2023-11-01T17:38:04.249+00:00,"{'latitude': '16.89N', 'longitude': '72.65E'}"
20231130215605904,4885,TRANSACTION_SUCCESS,2023-10-30T13:15:04.249+00:00,2023-10-31T00:35:04.249+00:00,"{'latitude': '19.91N', 'longitude': '79.94E'}"
20231130215605176,1746,TRANSACTION_SUCCESS,2023-11-02T03:16:04.249+00:00,2023-11-03T06:35:04.249+00:00,"{'latitude': '17.22N', 'longitude': '79.81E'}"
20231130215605363,8721,TRANSACTION_PENDING,2023-11-01T12:02:04.249+00:00,2023-11-03T02:35:04.249+00:00,"{'latitude': '16.01N', 'longitude': '74.00E'}"
20231130215605797,2096,TRANSACTION_PENDING,2023-11-04T05:25:04.249+00:00,2023-11-09T07:04:04.249+00:00,"{'latitude': '18.55N', 'longitude': '73.75E'}"
20231130215605108,2204,TRANSACTION_SUCCESS,2023-11-01T23:05:04.249+00:00,2023-11-07T12:36:04.249+00:00,"{'latitude': '16.94N', 'longitude': '80.47E'}"
20231130215605949,670,TRANSACTION_SUCCESS,2023-10-29T15:09:04.249+00:00,2023-11-01T09:19:04.249+00:00,"{'latitude': '18.07N', 'longitude': '78.97E'}"
20231130215605786,4278,TRANSACTION_SUCCESS,2023-10-29T06:15:04.249+00:00,2023-11-01T11:57:04.249+00:00,"{'latitude': '18.05N', 'longitude': '73.74E'}"
20231130215605737,1770,TRANSACTION_FAILED,2023-11-04T07:14:04.249+00:00,2023-11-05T08:55:04.249+00:00,"{'latitude': '19.02N', 'longitude': '79.31E'}"
20231130215605658,2567,TRANSACTION_SUCCESS,2023-10-29T11:44:04.249+00:00,2023-11-04T21:38:04.249+00:00,"{'latitude': '20.90N', 'longitude': '77.93E'}"
20231130215605580,235,TRANSACTION_SUCCESS,2023-10-31T02:14:04.249+00:00,2023-11-04T20:05:04.249+00:00,"{'latitude': '20.09N', 'longitude': '80.10E'}"
20231130215605420,6454,TRANSACTION_SUCCESS,2023-10-31T14:34:04.249+00:00,2023-11-04T21:57:04.249+00:00,"{'latitude': '19.80N', 'longitude': '73.51E'}"
20231130215605041,9586,TRANSACTION_PENDING,2023-11-02T23:40:04.249+00:00,2023-11-04T09:32:04.249+00:00,"{'latitude': '21.00N', 'longitude': '76.44E'}"
20231130215605544,137,TRANSACTION_SUCCESS,2023-11-02T10:16:04.249+00:00,2023-11-03T18:53:04.249+00:00,"{'latitude': '16.86N', 'longitude': '75.42E'}"
20231130215605484,5028,TRANSACTION_SUCCESS,2023-11-01T18:09:04.249+00:00,2023-11-06T02:44:04.249+00:00,"{'latitude': '21.21N', 'longitude': '76.73E'}"
20231130215605950,5918,TRANSACTION_SUCCESS,2023-10-31T20:37:04.249+00:00,2023-11-02T15:24:04.249+00:00,"{'latitude': '17.64N', 'longitude': '79.22E'}"
20231130215605413,5746,TRANSACTION_PENDING,2023-10-30T19:16:04.249+00:00,2023-11-01T19:19:04.249+00:00,"{'latitude': '17.03N', 'longitude': '75.44E'}"
20231130215605900,1531,TRANSACTION_SUCCESS,2023-11-04T21:53:04.249+00:00,2023-11-11T19:55:04.249+00:00,"{'latitude': '17.22N', 'longitude': '72.59E'}"
20231130215605157,5564,TRANSACTION_SUCCESS,2023-11-01T03:20:04.249+00:00,2023-11-07T06:46:04.249+00:00,"{'latitude': '18.39N', 'longitude': '77.86E'}"
20231130215605029,4052,TRANSACTION_SUCCESS,2023-11-03T17:09:04.249+00:00,2023-11-05T17:24:04.249+00:00,"{'latitude': '16.24N', 'longitude': '74.09E'}"
20231130215605893,2909,TRANSACTION_SUCCESS,2023-11-01T05:28:04.249+00:00,2023-11-03T11:39:04.249+00:00,"{'latitude': '16.76N', 'longitude': '73.01E'}"
20231130215605744,2710,TRANSACTION_SUCCESS,2023-11-02T13:21:04.249+00:00,2023-11-03T11:49:04.249+00:00,"{'latitude': '16.29N', 'longitude': '76.46E'}"
20231130215605216,8944,TRANSACTION_PENDING,2023-10-29T22:32:04.249+00:00,2023-11-04T12:48:04.249+00:00,"{'latitude': '16.29N', 'longitude': '77.21E'}"
20231130215605992,6402,TRANSACTION_SUCCESS,2023-10-30T19:00:04.249+00:00,2023-11-05T15:11:04.249+00:00,"{'latitude': '17.63N', 'longitude': '72.66E'}"
20231130215605856,1536,TRANSACTION_PENDING,2023-11-01T12:47:04.249+00:00,2023-11-05T00:53:04.249+00:00,"{'latitude': '15.44N', 'longitude': '74.72E'}"
20231130215605015,1240,TRANSACTION_PENDING,2023-11-04T21:09:04.249+00:00,2023-11-11T14:25:04.249+00:00,"{'latitude': '16.76N', 'longitude': '79.13E'}"
20231130215605458,5358,TRANSACTION_SUCCESS,2023-11-03T08:18:04.249+00:00,2023-11-07T03:43:04.249+00:00,"{'latitude': '20.31N', 'longitude': '74.81E'}"
20231130215605261,5907,TRANSACTION_SUCCESS,2023-10-30T10:33:04.249+00:00,2023-11-06T08:48:04.249+00:00,"{'latitude': '18.71N', 'longitude': '79.90E'}"
20231130215605149,5942,TRANSACTION_FAILED,2023-10-29T09:06:04.249+00:00,2023-11-03T09:26:04.249+00:00,"{'latitude': '15.97N', 'longitude': '76.46E'}"
20231130215605178,9717,TRANSACTION_SUCCESS,2023-11-02T19:53:04.249+00:00,2023-11-06T07:17:04.249+00:00,"{'latitude': '15.39N', 'longitude': '77.64E'}"
20231130215605348,3761,TRANSACTION_FAILED,2023-11-04T11:49:04.249+00:00,2023-11-08T02:40:04.249+00:00,"{'latitude': '21.98N', 'longitude': '77.01E'}"
20231130215605390,7249,TRANSACTION_PENDING,2023-10-30T21:37:04.249+00:00,2023-11-06T03:56:04.249+00:00,"{'latitude': '21.56N', 'longitude': '72.53E'}"
20231130215605549,8192,TRANSACTION_SUCCESS,2023-11-03T08:02:04.249+00:00,2023-11-04T14:43:04.249+00:00,"{'latitude': '16.98N', 'longitude': '79.70E'}"
20231130215605815,3347,TRANSACTION_SUCCESS,2023-10-30T11:50:04.249+00:00,2023-11-06T03:06:04.249+00:00,"{'latitude': '15.44N', 'longitude': '80.33E'}"
20231130215605930,1169,TRANSACTION_PENDING,2023-11-04T15:41:04.249+00:00,2023-11-09T06:19:04.249+00:00,"{'latitude': '19.95N', 'longitude': '78.80E'}"
20231130215605664,6341,TRANSACTION_PENDING,2023-10-31T16:20:04.249+00:00,2023-11-02T23:07:04.249+00:00,"{'latitude': '21.50N', 'longitude': '79.56E'}"
20231130215605072,5267,TRANSACTION_SUCCESS,2023-11-04T08:28:04.249+00:00,2023-11-08T15:55:04.249+00:00,"{'latitude': '15.96N', 'longitude': '74.42E'}"
20231130215605410,8712,TRANSACTION_SUCCESS,2023-10-30T23:25:04.249+00:00,2023-11-05T22:10:04.249+00:00,"{'latitude': '19.03N', 'longitude': '80.28E'}"
20231130215605434,4464,TRANSACTION_SUCCESS,2023-10-31T05:57:04.249+00:00,2023-11-05T17:49:04.249+00:00,"{'latitude': '16.12N', 'longitude': '74.61E'}"
20231130215605805,7001,TRANSACTION_SUCCESS,2023-10-30T12:10:04.249+00:00,2023-11-06T00:17:04.249+00:00,"{'latitude': '15.69N', 'longitude': '75.18E'}"
20231130215605455,5221,TRANSACTION_SUCCESS,2023-11-02T09:27:04.249+00:00,2023-11-05T22:21:04.249+00:00,"{'latitude': '15.90N', 'longitude': '78.47E'}"
20231130215605471,6593,TRANSACTION_PENDING,2023-10-31T00:43:04.249+00:00,2023-11-03T08:46:04.249+00:00,"{'latitude': '21.70N', 'longitude': '73.98E'}"
20231130215605500,3695,TRANSACTION_SUCCESS,2023-11-03T06:28:04.249+00:00,2023-11-08T01:53:04.249+00:00,"{'latitude': '19.20N', 'longitude': '78.74E'}"
20231130215605005,9255,TRANSACTION_FAILED,2023-10-30T12:38:04.249+00:00,2023-11-02T03:03:04.249+00:00,"{'latitude': '18.91N', 'longitude': '75.78E'}"
20231130215605356,7382,TRANSACTION_PENDING,2023-11-03T19:34:04.249+00:00,2023-11-09T15:05:04.249+00:00,"{'latitude': '21.73N', 'longitude': '74.41E'}"
20231130215605598,3488,TRANSACTION_FAILED,2023-10-29T09:27:04.249+00:00,2023-10-30T05:00:04.249+00:00,"{'latitude': '18.32N', 'longitude': '74.63E'}"
20231130215605697,3535,TRANSACTION_PENDING,2023-11-03T15:16:04.249+00:00,2023-11-04T00:49:04.249+00:00,"{'latitude': '21.19N', 'longitude': '78.04E'}"
20231130215605919,8884,TRANSACTION_SUCCESS,2023-10-30T15:29:04.249+00:00,2023-11-01T13:22:04.249+00:00,"{'latitude': '21.79N', 'longitude': '78.64E'}"
20231130215605361,7293,TRANSACTION_PENDING,2023-11-02T14:04:04.249+00:00,2023-11-07T16:20:04.249+00:00,"{'latitude': '19.14N', 'longitude': '76.09E'}"
20231130215605427,8564,TRANSACTION_SUCCESS,2023-10-30T06:22:04.249+00:00,2023-10-30T10:50:04.249+00:00,"{'latitude': '20.86N', 'longitude': '76.73E'}"
20231130215605604,8824,TRANSACTION_SUCCESS,2023-11-03T22:28:04.249+00:00,2023-11-07T03:18:04.249+00:00,"{'latitude': '16.68N', 'longitude': '72.46E'}"
20231130215605141,4191,TRANSACTION_SUCCESS,2023-10-30T03:39:04.249+00:00,2023-11-05T15:32:04.249+00:00,"{'latitude': '16.18N', 'longitude': '79.19E'}"
20231130215605433,8848,TRANSACTION_PENDING,2023-11-03T10:25:04.249+00:00,2023-11-07T09:53:04.249+00:00,"{'latitude': '20.01N', 'longitude': '77.58E'}"
20231130215605017,5428,TRANSACTION_SUCCESS,2023-11-01T03:34:04.249+00:00,2023-11-04T12:29:04.249+00:00,"{'latitude': '16.70N', 'longitude': '77.35E'}"
20231130215605488,5985,TRANSACTION_SUCCESS,2023-11-04T18:16:04.249+00:00,2023-11-09T17:40:04.249+00:00,"{'latitude': '21.68N', 'longitude': '80.11E'}"
20231130215605208,7965,TRANSACTION_PENDING,2023-11-05T00:00:04.249+00:00,2023-11-08T01:52:04.249+00:00,"{'latitude': '20.61N', 'longitude': '75.58E'}"
20231130215605852,9058,TRANSACTION_SUCCESS,2023-10-30T00:10:04.249+00:00,2023-10-31T16:14:04.249+00:00,"{'latitude': '16.05N', 'longitude': '76.21E'}"
20231130215605508,901,TRANSACTION_SUCCESS,2023-10-30T04:50:04.249+00:00,2023-11-02T06:56:04.249+00:00,"{'latitude': '16.18N', 'longitude': '74.87E'}"
20231130215605551,4451,TRANSACTION_SUCCESS,2023-11-02T09:58:04.249+00:00,2023-11-04T13:21:04.249+00:00,"{'latitude': '17.72N', 'longitude': '78.81E'}"
20231130215605077,6438,TRANSACTION_SUCCESS,2023-10-29T14:12:04.249+00:00,2023-11-02T23:52:04.249+00:00,"{'latitude': '20.17N', 'longitude': '73.48E'}"
20231130215605958,3553,TRANSACTION_SUCCESS,2023-11-04T11:47:04.249+00:00,2023-11-10T07:01:04.249+00:00,"{'latitude': '20.63N', 'longitude': '75.73E'}"
20231130215605153,888,TRANSACTION_FAILED,2023-11-03T00:04:04.249+00:00,2023-11-08T20:46:04.249+00:00,"{'latitude': '17.89N', 'longitude': '75.42E'}"
20231130215605589,4202,TRANSACTION_PENDING,2023-11-04T06:09:04.249+00:00,2023-11-08T16:20:04.249+00:00,"{'latitude': '17.56N', 'longitude': '73.29E'}"
20231130215605213,3941,TRANSACTION_SUCCESS,2023-11-04T08:25:04.249+00:00,2023-11-05T04:38:04.249+00:00,"{'latitude': '16.66N', 'longitude': '74.62E'}"
20231130215605801,5801,TRANSACTION_SUCCESS,2023-11-03T04:58:04.249+00:00,2023-11-06T00:29:04.249+00:00,"{'latitude': '21.52N', 'longitude': '75.86E'}"
20231130215605288,3321,TRANSACTION_SUCCESS,2023-11-03T12:38:04.249+00:00,2023-11-09T22:15:04.249+00:00,"{'latitude': '18.69N', 'longitude': '73.28E'}"
20231130215605899,2578,TRANSACTION_SUCCESS,2023-11-03T10:29:04.249+00:00,2023-11-07T18:48:04.249+00:00,"{'latitude': '16.08N', 'longitude': '75.32E'}"
20231130215605581,1771,TRANSACTION_SUCCESS,2023-11-02T21:03:04.249+00:00,2023-11-09T18:58:04.249+00:00,"{'latitude': '19.55N', 'longitude': '74.33E'}"
20231130215605296,5620,TRANSACTION_PENDING,2023-11-03T10:50:04.249+00:00,2023-11-09T03:45:04.249+00:00,"{'latitude': '20.82N', 'longitude': '72.69E'}"
20231130215605803,805,TRANSACTION_SUCCESS,2023-11-02T22:34:04.249+00:00,2023-11-03T04:17:04.249+00:00,"{'latitude': '20.87N', 'longitude': '74.55E'}"
20231130215605719,8245,TRANSACTION_SUCCESS,2023-11-03T09:10:04.249+00:00,2023-11-04T11:13:04.249+00:00,"{'latitude': '16.38N', 'longitude': '78.55E'}"
20231130215605177,8090,TRANSACTION_PENDING,2023-10-29T16:07:04.249+00:00,2023-11-02T20:30:04.249+00:00,"{'latitude': '16.28N', 'longitude': '78.61E'}"
20231130215605553,8069,TRANSACTION_PENDING,2023-10-31T12:59:04.249+00:00,2023-11-01T11:29:04.249+00:00,"{'latitude': '17.73N', 'longitude': '75.60E'}"
20231130215605622,9359,TRANSACTION_SUCCESS,2023-11-04T06:33:04.249+00:00,2023-11-10T09:56:04.249+00:00,"{'latitude': '20.68N', 'longitude': '72.57E'}"
20231130215605190,9801,TRANSACTION_PENDING,2023-10-29T07:06:04.249+00:00,2023-11-04T05:09:04.249+00:00,"{'latitude': '20.87N', 'longitude': '79.64E'}"
